Hours since 00:00 Jan 1,Hourly Data: System power generated (kW)
1603.5,-893.16
1604.5,-607.2
1605.5,-607.2
1606.5,-607.2
1607.5,-607.2
1608.5,-607.2
1609.5,-607.2
1610.5,-607.2
1611.5,-607.2
1612.5,-607.2
1613.5,-607.2
1614.5,-607.2
1615.5,-607.2
1616.5,-607.2
1617.5,-4381.54
1618.5,91848.8
1619.5,108172
1620.5,106576
1621.5,105627
1622.5,105591
1623.5,106510
1624.5,108098
1625.5,110803
1626.5,111960
1627.5,113440
1628.5,113698
1629.5,113666
1630.5,113626
1631.5,113580
1632.5,113522
1633.5,113452
1634.5,113365
1635.5,113249
1636.5,106714
1637.5,-607.2
1638.5,-607.2
1639.5,-607.2
1640.5,-607.2
1641.5,-5542.07
1642.5,108224
1643.5,105761
1644.5,103867
1645.5,102895
1646.5,103181
1647.5,106680
1648.5,112230
1649.5,112179
1650.5,111973
1651.5,114519
1652.5,114787
1653.5,114762
1654.5,114728
1655.5,114683
1656.5,114627
1657.5,114561
1658.5,114482
1659.5,114373
1660.5,108075
1661.5,-607.2
1662.5,-607.2
1663.5,-607.2
1664.5,-607.2
1665.5,-607.2
1666.5,-607.2
1667.5,-2010.13
1668.5,21202.4
1669.5,109778
1670.5,109928
1671.5,110532
1672.5,111390
1673.5,111941
1674.5,113748
1675.5,113944
1676.5,92196.2
1677.5,-607.2
1678.5,-607.2
1679.5,-607.2
1680.5,-607.2
1681.5,-607.2
1682.5,-607.2
1683.5,-607.2
1684.5,-607.2
1685.5,-607.2
1686.5,-607.2
1687.5,-607.2
1688.5,-607.2
1689.5,-607.2
1690.5,-2170.98
1691.5,-2115.62
1692.5,12800.2
1693.5,111762
1694.5,75297.7
1695.5,96976.6
1696.5,109530
1697.5,110799
1698.5,111546
1699.5,111698
1700.5,16703.1
1701.5,-607.2
1702.5,-607.2
1703.5,-607.2
1704.5,-607.2
1705.5,-607.2
1706.5,-607.2
1707.5,-607.2
1708.5,-607.2
1709.5,-607.2
1710.5,-607.2
1711.5,-607.2
1712.5,-607.2
1713.5,-3963.56
1714.5,62616.1
1715.5,106331
1716.5,104529
1717.5,103624
1718.5,103911
1719.5,105228
1720.5,110753
1721.5,112146
1722.5,111945
1723.5,114178
1724.5,114437
1725.5,114395
1726.5,114346
1727.5,114297
1728.5,114251
1729.5,114197
1730.5,114126
1731.5,114025
1732.5,113860
1733.5,-607.2
1734.5,-607.2
1735.5,-607.2
1736.5,-607.2
1737.5,-4957.31
1738.5,109664
1739.5,108121
1740.5,109090
1741.5,107270
1742.5,110568
1743.5,111558
1744.5,114246
1745.5,111270
1746.5,114155
1747.5,114367
1748.5,114232
1749.5,37108.9
1750.5,-607.2
1751.5,-607.2
1752.5,-607.2
1753.5,-607.2
1754.5,-607.2
1755.5,-607.2
1756.5,-607.2
1757.5,-607.2
1758.5,-607.2
1759.5,-607.2
1760.5,-607.2
1761.5,-4537.19
1762.5,101661
1763.5,111194
1764.5,109693
1765.5,109182
1766.5,107456
1767.5,110718
1768.5,110624
1769.5,110920
1770.5,111909
1771.5,113754
1772.5,113984
1773.5,113910
1774.5,113811
1775.5,113655
1776.5,-607.2
1777.5,-607.2
1778.5,-607.2
1779.5,-607.2
1780.5,-607.2
1781.5,-607.2
1782.5,-607.2
1783.5,-607.2
1784.5,-607.2
1785.5,-4983.58
1786.5,109467
1787.5,107476
1788.5,106735
1789.5,105821
1790.5,105856
1791.5,106784
1792.5,109134
1793.5,112966
1794.5,111890
1795.5,114337
1796.5,114605
1797.5,114596
1798.5,114582
1799.5,114552
1800.5,114504
1801.5,114444
1802.5,114368
1803.5,114262
1804.5,114092
1805.5,-607.2
1806.5,-607.2
1807.5,-607.2
1808.5,-607.2
1809.5,-4722.43
1810.5,105748
1811.5,108605
1812.5,108406
1813.5,107931
1814.5,108210
1815.5,109160
1816.5,110553
1817.5,112063
1818.5,114442
1819.5,114722
1820.5,114695
1821.5,114656
1822.5,114600
1823.5,114528
1824.5,114428
1825.5,114278
1826.5,19942.6
1827.5,-607.2
1828.5,-607.2
1829.5,-607.2
1830.5,-607.2
1831.5,-607.2
1832.5,-607.2
1833.5,-4166.94
1834.5,79373.9
1835.5,110356
1836.5,109269
1837.5,108683
1838.5,108705
1839.5,109331
1840.5,110452
1841.5,111834
1842.5,112965
1843.5,114238
1844.5,114495
1845.5,114460
1846.5,114403
1847.5,114319
1848.5,114199
1849.5,73236.9
1850.5,-607.2
1851.5,-607.2
1852.5,-607.2
1853.5,-607.2
1854.5,-607.2
1855.5,-607.2
1856.5,-607.2
1857.5,-4283.73
1858.5,86649.3
1859.5,110132
1860.5,108949
1861.5,108570
1862.5,108522
1863.5,109588
1864.5,110102
1865.5,111517
1866.5,112843
1867.5,114219
1868.5,114473
1869.5,114439
1870.5,114397
1871.5,114333
1872.5,114239
1873.5,114085
1874.5,10504
1875.5,-607.2
1876.5,-607.2
1877.5,-607.2
1878.5,-607.2
1879.5,-607.2
1880.5,-607.2
1881.5,-4521.67
1882.5,100546
1883.5,110901
1884.5,109748
1885.5,110912
1886.5,108866
1887.5,108359
1888.5,109589
1889.5,110949
1890.5,112669
1891.5,115069
1892.5,114430
1893.5,114400
1894.5,114358
1895.5,114288
1896.5,114178
1897.5,99610.3
1898.5,-607.2
1899.5,-607.2
1900.5,-607.2
1901.5,-607.2
1902.5,-607.2
1903.5,-607.2
1904.5,-607.2
1905.5,-4476.09
1906.5,98785.8
1907.5,111463
1908.5,110049
1909.5,109764
1910.5,112225
1911.5,110620
1912.5,112482
1913.5,112303
1914.5,112571
1915.5,114374
1916.5,114579
1917.5,101283
1918.5,-607.2
1919.5,-607.2
1920.5,-607.2
1921.5,-607.2
1922.5,-607.2
1923.5,-607.2
1924.5,-607.2
1925.5,-607.2
1926.5,-607.2
1927.5,-607.2
1928.5,-2398.52
1929.5,-3684.13
1930.5,87787.5
1931.5,110811
1932.5,109621
1933.5,110927
1934.5,111399
1935.5,108833
1936.5,110067
1937.5,111308
1938.5,112658
1939.5,113727
1940.5,113968
1941.5,113899
1942.5,113797
1943.5,113643
1944.5,12586.9
1945.5,-607.2
1946.5,-607.2
1947.5,-607.2
1948.5,-607.2
1949.5,-607.2
1950.5,-607.2
1951.5,-607.2
1952.5,-607.2
1953.5,-2846.99
1954.5,32169.8
1955.5,87482.9
1956.5,85104.9
1957.5,96488
1958.5,112086
1959.5,112314
1960.5,111816
1961.5,82853.1
1962.5,73911.4
1963.5,-893.16
1964.5,-607.2
1965.5,-607.2
1966.5,-607.2
1967.5,-607.2
1968.5,-607.2
1969.5,-607.2
1970.5,-607.2
1971.5,-607.2
1972.5,-607.2
1973.5,-607.2
1974.5,-607.2
1975.5,-607.2
1976.5,-1962.8
1977.5,-4072.13
1978.5,103457
1979.5,110817
1980.5,110212
1981.5,109957
1982.5,109199
1983.5,110712
1984.5,111353
1985.5,113343
1986.5,111629
1987.5,113677
1988.5,112940
1989.5,98848.1
1990.5,-607.2
1991.5,-607.2
1992.5,-607.2
1993.5,-607.2
1994.5,-607.2
1995.5,-607.2
1996.5,-607.2
1997.5,-607.2
1998.5,-607.2
1999.5,-607.2
2000.5,-607.2
2001.5,-2983.12
2002.5,31564.3
2003.5,111321
2004.5,112054
2005.5,111595
2006.5,111720
2007.5,111926
2008.5,112009
2009.5,112532
2010.5,112227
2011.5,112378
2012.5,5975.67
2013.5,-607.2
2014.5,-607.2
2015.5,-607.2
2016.5,-607.2
2017.5,-607.2
2018.5,-607.2
2019.5,-607.2
2020.5,-607.2
2021.5,-607.2
2022.5,-607.2
2023.5,-607.2
2024.5,-607.2
2025.5,-3955.53
2026.5,64181.5
2027.5,110591
2028.5,109921
2029.5,109650
2030.5,111187
2031.5,111118
2032.5,110917
2033.5,111782
2034.5,113221
2035.5,113455
2036.5,113374
2037.5,113237
2038.5,30312.1
2039.5,-607.2
2040.5,-607.2
2041.5,-607.2
2042.5,-607.2
2043.5,-607.2
2044.5,-607.2
2045.5,-607.2
2046.5,-607.2
2047.5,-607.2
2048.5,-607.2
2049.5,-2386.07
2050.5,8783.95
2051.5,111514
2052.5,111339
2053.5,111067
2054.5,112127
2055.5,112413
2056.5,112626
2057.5,110999
2058.5,97479.6
2059.5,-607.2
2060.5,-607.2
2061.5,-607.2
2062.5,-607.2
2063.5,-607.2
2064.5,-607.2
2065.5,-607.2
2066.5,-607.2
2067.5,-607.2
2068.5,-607.2
2069.5,-607.2
2070.5,-607.2
2071.5,-607.2
2072.5,-1853.7
2073.5,-3946.14
2074.5,92614.1
2075.5,110974
2076.5,110101
2077.5,109279
2078.5,109876
2079.5,109493
2080.5,110340
2081.5,111461
2082.5,112752
2083.5,113618
2084.5,113870
2085.5,113828
2086.5,113773
2087.5,113687
2088.5,113558
2089.5,54813.8
2090.5,-607.2
2091.5,-607.2
2092.5,-607.2
2093.5,-607.2
2094.5,-607.2
2095.5,-607.2
2096.5,-607.2
2097.5,-2036.95
2098.5,-1702.83
2099.5,-3828.65
2100.5,75595.2
2101.5,111254
2102.5,112119
2103.5,111972
2104.5,112449
2105.5,112571
2106.5,4790.3
2107.5,-607.2
2108.5,-607.2
2109.5,-607.2
2110.5,-607.2
2111.5,-607.2
2112.5,-607.2
2113.5,-607.2
2114.5,-607.2
2115.5,-607.2
2116.5,-607.2
2117.5,-607.2
2118.5,-607.2
2119.5,-607.2
2120.5,-607.2
2121.5,-3277.82
2122.5,39476.9
2123.5,111858
2124.5,111136
2125.5,110667
2126.5,110630
2127.5,111006
2128.5,111703
2129.5,112550
2130.5,113709
2131.5,113013
2132.5,112914
2133.5,79408
2134.5,-607.2
2135.5,-607.2
2136.5,-607.2
2137.5,-607.2
2138.5,-607.2
2139.5,-607.2
2140.5,-607.2
2141.5,-607.2
2142.5,-607.2
2143.5,-607.2
2144.5,-607.2
2145.5,-4023.6
2146.5,-893.16
2147.5,-4666.63
2148.5,104481
2149.5,109099
2150.5,107876
2151.5,108331
2152.5,109559
2153.5,110233
2154.5,111839
2155.5,113881
2156.5,114139
2157.5,114090
2158.5,114027
2159.5,113946
2160.5,113831
2161.5,77691.1
2162.5,-607.2
2163.5,-607.2
2164.5,-607.2
2165.5,-607.2
2166.5,-607.2
2167.5,-607.2
2168.5,-607.2
2169.5,-2639.78
2170.5,-2372.48
2171.5,-4841.32
2172.5,110444
2173.5,111039
2174.5,110741
2175.5,111931
2176.5,111860
2177.5,111788
2178.5,112852
2179.5,1064.94
2180.5,-607.2
2181.5,-607.2
2182.5,-607.2
2183.5,-607.2
2184.5,-607.2
2185.5,-607.2
2186.5,-607.2
2187.5,-607.2
2188.5,-607.2
2189.5,-607.2
2190.5,-607.2
2191.5,-607.2
2192.5,-2801.27
2193.5,-3749.99
2194.5,102123
2195.5,111093
2196.5,110205
2197.5,111328
2198.5,110855
2199.5,109252
2200.5,109300
2201.5,110802
2202.5,112414
2203.5,114172
2204.5,114574
2205.5,113619
2206.5,113535
2207.5,113401
2208.5,41636.1
2209.5,-607.2
2210.5,-607.2
2211.5,-607.2
2212.5,-607.2
2213.5,-607.2
2214.5,-607.2
2215.5,-607.2
2216.5,-2998.94
2217.5,-1901.8
2218.5,-4800.08
2219.5,109287
2220.5,111073
2221.5,110112
2222.5,109324
2223.5,110330
2224.5,110161
2225.5,111408
2226.5,113869
2227.5,114450
2228.5,114278
2229.5,114254
2230.5,5216.79
2231.5,-607.2
2232.5,-607.2
2233.5,-607.2
2234.5,-607.2
2235.5,-607.2
2236.5,-607.2
2237.5,-607.2
2238.5,-607.2
2239.5,-607.2
2240.5,-607.2
2241.5,-3285.67
2242.5,34313.3
2243.5,111469
2244.5,111195
2245.5,111231
2246.5,111972
2247.5,111814
2248.5,111350
2249.5,112059
2250.5,73211.3
2251.5,-607.2
2252.5,-607.2
2253.5,-607.2
2254.5,-607.2
2255.5,-607.2
2256.5,-607.2
2257.5,-607.2
2258.5,-607.2
2259.5,-607.2
2260.5,-607.2
2261.5,-607.2
2262.5,-607.2
2263.5,-607.2
2264.5,-1824.94
2265.5,-3618.96
2266.5,68420.8
2267.5,111603
2268.5,111569
2269.5,111028
2270.5,111350
2271.5,111588
2272.5,111927
2273.5,111981
2274.5,111896
2275.5,112454
2276.5,104825
2277.5,-607.2
2278.5,-607.2
2279.5,-607.2
2280.5,-607.2
2281.5,-607.2
2282.5,-607.2
2283.5,-607.2
2284.5,-607.2
2285.5,-607.2
2286.5,-607.2
2287.5,-607.2
2288.5,-3662.9
2289.5,50622.1
2290.5,109786
2291.5,108113
2292.5,106589
2293.5,105747
2294.5,105586
2295.5,106308
2296.5,109951
2297.5,112586
2298.5,112648
2299.5,114774
2300.5,115143
2301.5,115168
2302.5,115212
2303.5,114268
2304.5,114233
2305.5,114175
2306.5,114093
2307.5,113980
2308.5,113806
2309.5,-607.2
2310.5,-607.2
2311.5,-607.2
2312.5,-4084.53
2313.5,73492.9
2314.5,110670
2315.5,109887
2316.5,108737
2317.5,108974
2318.5,108680
2319.5,106437
2320.5,107701
2321.5,109832
2322.5,112419
2323.5,115067
2324.5,115492
2325.5,115510
2326.5,115492
2327.5,115429
2328.5,115348
2329.5,115271
2330.5,114267
2331.5,89678.9
2332.5,-607.2
2333.5,-607.2
2334.5,-607.2
2335.5,-607.2
2336.5,-4026.16
2337.5,68493.8
2338.5,109140
2339.5,108304
2340.5,106058
2341.5,106870
2342.5,105906
2343.5,111100
2344.5,111113
2345.5,109648
2346.5,111655
2347.5,115113
2348.5,115207
2349.5,115232
2350.5,115309
2351.5,115437
2352.5,114530
2353.5,114472
2354.5,114382
2355.5,114243
2356.5,42844.5
2357.5,-607.2
2358.5,-607.2
2359.5,-607.2
2360.5,-2547.56
2361.5,24286.3
2362.5,111353
2363.5,109991
2364.5,109667
2365.5,110659
2366.5,110918
2367.5,110251
2368.5,108670
2369.5,111087
2370.5,114390
2371.5,115032
2372.5,114928
2373.5,114910
2374.5,114859
2375.5,6079.7
2376.5,-607.2
2377.5,-607.2
2378.5,-607.2
2379.5,-607.2
2380.5,-607.2
2381.5,-607.2
2382.5,-607.2
2383.5,-607.2
2384.5,-4307.56
2385.5,87919.2
2386.5,110534
2387.5,110648
2388.5,107752
2389.5,108418
2390.5,109206
2391.5,111415
2392.5,109449
2393.5,111715
2394.5,114109
2395.5,114609
2396.5,114515
2397.5,114594
2398.5,114508
2399.5,2801.24
2400.5,-607.2
2401.5,-607.2
2402.5,-607.2
2403.5,-607.2
2404.5,-607.2
2405.5,-607.2
2406.5,-607.2
2407.5,-607.2
2408.5,-2432.9
2409.5,5097.13
2410.5,111892
2411.5,110474
2412.5,111746
2413.5,110856
2414.5,109565
2415.5,111079
2416.5,111608
2417.5,112367
2418.5,114145
2419.5,114464
2420.5,114448
2421.5,79386.9
2422.5,-607.2
2423.5,-607.2
2424.5,-607.2
2425.5,-607.2
2426.5,-607.2
2427.5,-607.2
2428.5,-607.2
2429.5,-607.2
2430.5,-607.2
2431.5,-607.2
2432.5,-3991.54
2433.5,66580.2
2434.5,109806
2435.5,110650
2436.5,107424
2437.5,109063
2438.5,106723
2439.5,106840
2440.5,108015
2441.5,109707
2442.5,112582
2443.5,114881
2444.5,115301
2445.5,115336
2446.5,114437
2447.5,114408
2448.5,114366
2449.5,114308
2450.5,114230
2451.5,114124
2452.5,113954
2453.5,-607.2
2454.5,-607.2
2455.5,-607.2
2456.5,-4098.22
2457.5,73556.5
2458.5,108932
2459.5,107299
2460.5,106244
2461.5,107228
2462.5,109189
2463.5,110290
2464.5,109609
2465.5,110640
2466.5,114971
2467.5,115321
2468.5,115514
2469.5,115555
2470.5,114623
2471.5,114570
2472.5,114497
2473.5,114409
2474.5,114280
2475.5,38373
2476.5,-607.2
2477.5,-607.2
2478.5,-607.2
2479.5,-607.2
2480.5,-607.2
2481.5,-3978.77
2482.5,55324.7
2483.5,74459.8
2484.5,80554.1
2485.5,62706.6
2486.5,-893.16
2487.5,-1871.08
2488.5,-893.16
2489.5,-3824.3
2490.5,-893.16
2491.5,-607.2
2492.5,-607.2
2493.5,-607.2
2494.5,-607.2
2495.5,-607.2
2496.5,-607.2
2497.5,-607.2
2498.5,-607.2
2499.5,-607.2
2500.5,-607.2
2501.5,-607.2
2502.5,-607.2
2503.5,-607.2
2504.5,-3127.72
2505.5,-1915.14
2506.5,-4392.64
2507.5,-893.16
2508.5,-5844.19
2509.5,108669
2510.5,110534
2511.5,108084
2512.5,109217
2513.5,112129
2514.5,113509
2515.5,112274
2516.5,112651
2517.5,112834
2518.5,91297.6
2519.5,-607.2
2520.5,-607.2
2521.5,-607.2
2522.5,-607.2
2523.5,-607.2
2524.5,-607.2
2525.5,-607.2
2526.5,-607.2
2527.5,-607.2
2528.5,-607.2
2529.5,-2894.73
2530.5,37609.9
2531.5,107507
2532.5,111795
2533.5,110947
2534.5,109650
2535.5,110322
2536.5,108597
2537.5,110011
2538.5,110939
2539.5,113956
2540.5,114221
2541.5,114186
2542.5,114131
2543.5,114053
2544.5,113943
2545.5,109504
2546.5,-607.2
2547.5,-607.2
2548.5,-607.2
2549.5,-607.2
2550.5,-607.2
2551.5,-607.2
2552.5,-5020.18
2553.5,109652
2554.5,107296
2555.5,104937
2556.5,103338
2557.5,102996
2558.5,103845
2559.5,112047
2560.5,112385
2561.5,112426
2562.5,112537
2563.5,114978
2564.5,115407
2565.5,115495
2566.5,114584
2567.5,114548
2568.5,114499
2569.5,114438
2570.5,114363
2571.5,114263
2572.5,114096
2573.5,-607.2
2574.5,-607.2
2575.5,-607.2
2576.5,-4162.87
2577.5,78984.4
2578.5,110771
2579.5,110907
2580.5,110202
2581.5,109530
2582.5,108919
2583.5,109587
2584.5,110504
2585.5,111577
2586.5,112365
2587.5,114614
2588.5,115145
2589.5,115152
2590.5,115099
2591.5,115010
2592.5,38445.7
2593.5,-607.2
2594.5,-607.2
2595.5,-607.2
2596.5,-607.2
2597.5,-607.2
2598.5,-607.2
2599.5,-607.2
2600.5,-2558.88
2601.5,-3922.26
2602.5,108880
2603.5,111160
2604.5,110402
2605.5,109859
2606.5,109275
2607.5,109208
2608.5,109757
2609.5,111168
2610.5,112586
2611.5,114606
2612.5,114971
2613.5,114955
2614.5,114943
2615.5,113972
2616.5,74988.4
2617.5,-607.2
2618.5,-607.2
2619.5,-607.2
2620.5,-607.2
2621.5,-607.2
2622.5,-607.2
2623.5,-607.2
2624.5,-3861.54
2625.5,56788.9
2626.5,110329
2627.5,106305
2628.5,105040
2629.5,104443
2630.5,104653
2631.5,105519
2632.5,110982
2633.5,112374
2634.5,112383
2635.5,115004
2636.5,115214
2637.5,115240
2638.5,115284
2639.5,115339
2640.5,115371
2641.5,114408
2642.5,114341
2643.5,114241
2644.5,114074
2645.5,-607.2
2646.5,-607.2
2647.5,-607.2
2648.5,-4505.88
2649.5,99188.4
2650.5,108969
2651.5,107255
2652.5,106107
2653.5,106927
2654.5,110351
2655.5,110942
2656.5,112036
2657.5,111910
2658.5,114684
2659.5,115241
2660.5,115157
2661.5,115195
2662.5,115190
2663.5,115145
2664.5,115043
2665.5,4936.37
2666.5,-607.2
2667.5,-607.2
2668.5,-607.2
2669.5,-607.2
2670.5,-607.2
2671.5,-607.2
2672.5,-5016.67
2673.5,109682
2674.5,107246
2675.5,104986
2676.5,103374
2677.5,102631
2678.5,103005
2679.5,111089
2680.5,111800
2681.5,111887
2682.5,111970
2683.5,114839
2684.5,115231
2685.5,115324
2686.5,115370
2687.5,115384
2688.5,115352
2689.5,115290
2690.5,115212
2691.5,115106
2692.5,114956
2693.5,-607.2
2694.5,-607.2
2695.5,-607.2
2696.5,-4115.12
2697.5,75476.5
2698.5,109320
2699.5,104707
2700.5,103246
2701.5,102605
2702.5,103012
2703.5,104241
2704.5,111317
2705.5,111626
2706.5,111759
2707.5,114746
2708.5,115428
2709.5,115307
2710.5,115357
2711.5,115341
2712.5,115244
2713.5,115201
2714.5,115264
2715.5,114347
2716.5,114193
2717.5,-607.2
2718.5,-607.2
2719.5,-607.2
2720.5,-4331.14
2721.5,89442.2
2722.5,109831
2723.5,108436
2724.5,108764
2725.5,108614
2726.5,110108
2727.5,109235
2728.5,111923
2729.5,114195
2730.5,114648
2731.5,114773
2732.5,114950
2733.5,114728
2734.5,79943.6
2735.5,-607.2
2736.5,-607.2
2737.5,-607.2
2738.5,-607.2
2739.5,-607.2
2740.5,-607.2
2741.5,-607.2
2742.5,-607.2
2743.5,-607.2
2744.5,-3436.76
2745.5,-1429.85
2746.5,-3156.89
2747.5,-893.16
2748.5,-2652.35
2749.5,22959.7
2750.5,112272
2751.5,109032
2752.5,107900
2753.5,109755
2754.5,111099
2755.5,112486
2756.5,114360
2757.5,114625
2758.5,113606
2759.5,81817.4
2760.5,-607.2
2761.5,-607.2
2762.5,-607.2
2763.5,-607.2
2764.5,-607.2
2765.5,-607.2
2766.5,-607.2
2767.5,-607.2
2768.5,-5402.25
2769.5,109278
2770.5,106781
2771.5,104568
2772.5,103201
2773.5,102791
2774.5,104530
2775.5,112092
2776.5,112160
2777.5,112183
2778.5,112247
2779.5,112560
2780.5,114862
2781.5,115243
2782.5,115307
2783.5,115348
2784.5,115345
2785.5,114373
2786.5,114305
2787.5,115140
2788.5,115020
2789.5,73498.7
2790.5,-607.2
2791.5,-607.2
2792.5,-4921.59
2793.5,109976
2794.5,108185
2795.5,106591
2796.5,105365
2797.5,104571
2798.5,104713
2799.5,105561
2800.5,110966
2801.5,111653
2802.5,111764
2803.5,114773
2804.5,115329
2805.5,115340
2806.5,115406
2807.5,115452
2808.5,115475
2809.5,115462
2810.5,114471
2811.5,114365
2812.5,114195
2813.5,-607.2
2814.5,-607.2
2815.5,-607.2
2816.5,-4251.86
2817.5,84211.3
2818.5,109146
2819.5,107299
2820.5,105948
2821.5,105104
2822.5,104983
2823.5,105938
2824.5,108227
2825.5,111224
2826.5,111494
2827.5,114607
2828.5,115214
2829.5,115349
2830.5,115170
2831.5,115304
2832.5,115342
2833.5,115321
2834.5,115265
2835.5,115166
2836.5,114976
2837.5,-607.2
2838.5,-607.2
2839.5,-607.2
2840.5,-4115.88
2841.5,75439.3
2842.5,111689
2843.5,9064.66
2844.5,-893.16
2845.5,-3475.99
2846.5,38597
2847.5,-893.16
2848.5,-2621.23
2849.5,-893.16
2850.5,-3071.32
2851.5,-1440.15
2852.5,-893.16
2853.5,-607.2
2854.5,-607.2
2855.5,-607.2
2856.5,-607.2
2857.5,-607.2
2858.5,-607.2
2859.5,-607.2
2860.5,-607.2
2861.5,-607.2
2862.5,-607.2
2863.5,-607.2
2864.5,-3332.58
2865.5,30528.8
2866.5,85182.2
2867.5,110653
2868.5,99683.3
2869.5,110301
2870.5,7720.12
2871.5,-1737.46
2872.5,-893.16
2873.5,-607.2
2874.5,-607.2
2875.5,-607.2
2876.5,-607.2
2877.5,-607.2
2878.5,-607.2
2879.5,-607.2
2880.5,-607.2
2881.5,-607.2
2882.5,-607.2
2883.5,-607.2
2884.5,-607.2
2885.5,-607.2
2886.5,-607.2
2887.5,-607.2
2888.5,-5182.91
2889.5,109466
2890.5,107305
2891.5,105347
2892.5,104090
2893.5,103456
2894.5,103680
2895.5,109729
2896.5,111518
2897.5,111587
2898.5,111657
2899.5,112033
2900.5,114080
2901.5,114264
2902.5,114369
2903.5,114413
2904.5,114401
2905.5,114362
2906.5,114310
2907.5,114260
2908.5,114181
2909.5,59918.9
2910.5,-607.2
2911.5,-2367.14
2912.5,17893.4
2913.5,109879
2914.5,107710
2915.5,105727
2916.5,104368
2917.5,103711
2918.5,104071
2919.5,105021
2920.5,109971
2921.5,110622
2922.5,110927
2923.5,114163
2924.5,114952
2925.5,115186
2926.5,115317
2927.5,115105
2928.5,115072
2929.5,114958
2930.5,114934
2931.5,114931
2932.5,114888
2933.5,-607.2
2934.5,-607.2
2935.5,-607.2
2936.5,-3864.19
2937.5,57172.6
2938.5,110952
2939.5,109837
2940.5,108776
2941.5,108872
2942.5,108970
2943.5,109342
2944.5,108583
2945.5,109862
2946.5,111158
2947.5,114008
2948.5,114692
2949.5,114837
2950.5,114923
2951.5,114685
2952.5,58050.5
2953.5,-607.2
2954.5,-607.2
2955.5,-607.2
2956.5,-607.2
2957.5,-607.2
2958.5,-607.2
2959.5,-607.2
2960.5,-607.2
2961.5,-2618.81
2962.5,-3667.95
2963.5,-893.16
2964.5,-607.2
2965.5,-607.2
2966.5,-607.2
2967.5,-607.2
2968.5,-607.2
2969.5,-607.2
2970.5,-2477.69
2971.5,-893.16
2972.5,-607.2
2973.5,-607.2
2974.5,-607.2
2975.5,-607.2
2976.5,-607.2
2977.5,-607.2
2978.5,-607.2
2979.5,-607.2
2980.5,-607.2
2981.5,-607.2
2982.5,-607.2
2983.5,-607.2
2984.5,-3948.34
2985.5,63731.1
2986.5,110437
2987.5,109156
2988.5,108140
2989.5,107622
2990.5,107777
2991.5,108455
2992.5,109588
2993.5,110859
2994.5,111814
2995.5,113809
2996.5,114145
2997.5,114305
2998.5,114337
2999.5,114349
3000.5,114312
3001.5,114209
3002.5,98271.3
3003.5,-607.2
3004.5,-607.2
3005.5,-607.2
3006.5,-607.2
3007.5,-607.2
3008.5,-2669.24
3009.5,-2363.86
3010.5,74528.7
3011.5,110481
3012.5,109747
3013.5,110441
3014.5,110460
3015.5,110579
3016.5,110395
3017.5,111011
3018.5,111527
3019.5,113362
3020.5,113717
3021.5,75587.1
3022.5,-607.2
3023.5,-607.2
3024.5,-607.2
3025.5,-607.2
3026.5,-607.2
3027.5,-607.2
3028.5,-607.2
3029.5,-607.2
3030.5,-607.2
3031.5,-607.2
3032.5,-3450.82
3033.5,44102.5
3034.5,110594
3035.5,109739
3036.5,108949
3037.5,108741
3038.5,109312
3039.5,109996
3040.5,110344
3041.5,110785
3042.5,112567
3043.5,113179
3044.5,113567
3045.5,48760.3
3046.5,-607.2
3047.5,-607.2
3048.5,-607.2
3049.5,-607.2
3050.5,-607.2
3051.5,-607.2
3052.5,-607.2
3053.5,-607.2
3054.5,-607.2
3055.5,-607.2
3056.5,-607.2
3057.5,-607.2
3058.5,-607.2
3059.5,-607.2
3060.5,-607.2
3061.5,-607.2
3062.5,-2016.26
3063.5,-893.16
3064.5,-1934.96
3065.5,-1937.27
3066.5,-893.16
3067.5,-607.2
3068.5,-607.2
3069.5,-607.2
3070.5,-607.2
3071.5,-607.2
3072.5,-607.2
3073.5,-607.2
3074.5,-607.2
3075.5,-607.2
3076.5,-607.2
3077.5,-607.2
3078.5,-607.2
3079.5,-607.2
3080.5,-3075.29
3081.5,35662.9
3082.5,111622
3083.5,111683
3084.5,110321
3085.5,111754
3086.5,111567
3087.5,71760.5
3088.5,-4259.64
3089.5,-893.16
3090.5,-3957.2
3091.5,-893.16
3092.5,-607.2
3093.5,-607.2
3094.5,-607.2
3095.5,-607.2
3096.5,-607.2
3097.5,-607.2
3098.5,-607.2
3099.5,-607.2
3100.5,-607.2
3101.5,-607.2
3102.5,-607.2
3103.5,-2423.11
3104.5,18146
3105.5,110442
3106.5,108870
3107.5,107768
3108.5,107058
3109.5,106827
3110.5,107104
3111.5,107816
3112.5,108892
3113.5,110676
3114.5,111952
3115.5,114044
3116.5,114414
3117.5,114588
3118.5,114636
3119.5,114651
3120.5,114627
3121.5,114565
3122.5,114481
3123.5,114381
3124.5,114220
3125.5,-607.2
3126.5,-607.2
3127.5,-607.2
3128.5,-607.2
3129.5,-2342.4
3130.5,-2803.12
3131.5,-3879.41
3132.5,33670.9
3133.5,98079.3
3134.5,103173
3135.5,97467.8
3136.5,76563.6
3137.5,-893.16
3138.5,-2054.59
3139.5,-893.16
3140.5,-607.2
3141.5,-607.2
3142.5,-607.2
3143.5,-607.2
3144.5,-607.2
3145.5,-607.2
3146.5,-607.2
3147.5,-607.2
3148.5,-607.2
3149.5,-607.2
